,profile,phone,profile_type,zip_code,latitude,longitude,gmaps,beer,name,style,style_name,style_genre
15720,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361719,Pumpkin Head,72,Pumpkin Beer,Specialty Beers
15721,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361543,Porter,101,English Porter,Porters
15722,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361718,Dandy Lion,150,English India Pale Ale (IPA),India Pale Ales
15723,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361717,Easy Tiger,150,English India Pale Ale (IPA),India Pale Ales
15724,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361712,Landlady IPA,150,English India Pale Ale (IPA),India Pale Ales
15725,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361558,Aired Ale,154,English Pale Ale,Pale Ales
15726,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361721,Barnstormers Pale,154,English Pale Ale,Pale Ales
15727,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361711,Pale Bandit,154,English Pale Ale,Pale Ales
15728,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361720,Summit,154,English Pale Ale,Pale Ales
15729,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361714,Moorland Bitter,98,English Bitter,Pale Ales
15730,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361715,Rudolph's Ruin,98,English Bitter,Pale Ales
15731,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361724,Tyke,98,English Bitter,Pale Ales
15732,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361557,Cherry Choc Stout,13,English Stout,Stouts
15733,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361713,Irish Cream,13,English Stout,Stouts
15734,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361553,Blonde,99,American Blonde Ale,Pale Ales
15735,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361555,Tequila Blonde,99,American Blonde Ale,Pale Ales
15736,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361554,Holy Cow,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
15737,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361716,Stokers,75,English Dark Mild Ale,Brown Ales
15738,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361559,Baltic Rum Porter,80,Baltic Porter,Porters
15739,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361719,Pumpkin Head,72,Pumpkin Beer,Specialty Beers
15740,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361543,Porter,101,English Porter,Porters
15741,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361718,Dandy Lion,150,English India Pale Ale (IPA),India Pale Ales
15742,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361717,Easy Tiger,150,English India Pale Ale (IPA),India Pale Ales
15743,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361712,Landlady IPA,150,English India Pale Ale (IPA),India Pale Ales
15744,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361558,Aired Ale,154,English Pale Ale,Pale Ales
15745,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361721,Barnstormers Pale,154,English Pale Ale,Pale Ales
15746,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361711,Pale Bandit,154,English Pale Ale,Pale Ales
15747,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361720,Summit,154,English Pale Ale,Pale Ales
15748,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361714,Moorland Bitter,98,English Bitter,Pale Ales
15749,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361715,Rudolph's Ruin,98,English Bitter,Pale Ales
15750,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361724,Tyke,98,English Bitter,Pale Ales
15751,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361557,Cherry Choc Stout,13,English Stout,Stouts
15752,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361713,Irish Cream,13,English Stout,Stouts
15753,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361553,Blonde,99,American Blonde Ale,Pale Ales
15754,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361555,Tequila Blonde,99,American Blonde Ale,Pale Ales
15755,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361554,Holy Cow,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
15756,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361716,Stokers,75,English Dark Mild Ale,Brown Ales
15757,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361559,Baltic Rum Porter,80,Baltic Porter,Porters
15758,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361719,Pumpkin Head,72,Pumpkin Beer,Specialty Beers
15759,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361543,Porter,101,English Porter,Porters
15760,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361718,Dandy Lion,150,English India Pale Ale (IPA),India Pale Ales
15761,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361717,Easy Tiger,150,English India Pale Ale (IPA),India Pale Ales
15762,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361712,Landlady IPA,150,English India Pale Ale (IPA),India Pale Ales
15763,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361558,Aired Ale,154,English Pale Ale,Pale Ales
15764,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361721,Barnstormers Pale,154,English Pale Ale,Pale Ales
15765,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361711,Pale Bandit,154,English Pale Ale,Pale Ales
15766,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361720,Summit,154,English Pale Ale,Pale Ales
15767,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361714,Moorland Bitter,98,English Bitter,Pale Ales
15768,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361715,Rudolph's Ruin,98,English Bitter,Pale Ales
15769,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361724,Tyke,98,English Bitter,Pale Ales
15770,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361557,Cherry Choc Stout,13,English Stout,Stouts
15771,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361713,Irish Cream,13,English Stout,Stouts
15772,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361553,Blonde,99,American Blonde Ale,Pale Ales
15773,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361555,Tequila Blonde,99,American Blonde Ale,Pale Ales
15774,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361554,Holy Cow,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
15775,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361716,Stokers,75,English Dark Mild Ale,Brown Ales
15776,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361559,Baltic Rum Porter,80,Baltic Porter,Porters
15777,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361719,Pumpkin Head,72,Pumpkin Beer,Specialty Beers
15778,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361543,Porter,101,English Porter,Porters
15779,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361718,Dandy Lion,150,English India Pale Ale (IPA),India Pale Ales
15780,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361717,Easy Tiger,150,English India Pale Ale (IPA),India Pale Ales
15781,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361712,Landlady IPA,150,English India Pale Ale (IPA),India Pale Ales
15782,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361558,Aired Ale,154,English Pale Ale,Pale Ales
15783,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361721,Barnstormers Pale,154,English Pale Ale,Pale Ales
15784,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361711,Pale Bandit,154,English Pale Ale,Pale Ales
15785,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361720,Summit,154,English Pale Ale,Pale Ales
15786,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361714,Moorland Bitter,98,English Bitter,Pale Ales
15787,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361715,Rudolph's Ruin,98,English Bitter,Pale Ales
15788,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361724,Tyke,98,English Bitter,Pale Ales
15789,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361557,Cherry Choc Stout,13,English Stout,Stouts
15790,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361713,Irish Cream,13,English Stout,Stouts
15791,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361553,Blonde,99,American Blonde Ale,Pale Ales
15792,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361555,Tequila Blonde,99,American Blonde Ale,Pale Ales
15793,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361554,Holy Cow,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
15794,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361716,Stokers,75,English Dark Mild Ale,Brown Ales
15795,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361559,Baltic Rum Porter,80,Baltic Porter,Porters
15796,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361719,Pumpkin Head,72,Pumpkin Beer,Specialty Beers
15797,53485,+44 0779 151 69 48,Brewery,WA7 3EH,53.307430000000004,-2.70047407536642,https://maps.google.com/maps?oi=map&q=Unit+2a+Sutton+Quays+Business+Park%2C+Clifton+Road%2C+Sutton+Weaver%2C+Runcorn%2C+GB2%2C+UK%2C+WA7+3EH,360594,Chapter / Fourpure - Roadside Picnic: A Celery Sour,87,Berliner Weisse,Wheat Beers
15798,53485,+44 0779 151 69 48,Brewery,WA7 3EH,53.307430000000004,-2.70047407536642,https://maps.google.com/maps?oi=map&q=Unit+2a+Sutton+Quays+Business+Park%2C+Clifton+Road%2C+Sutton+Weaver%2C+Runcorn%2C+GB2%2C+UK%2C+WA7+3EH,360593,5. Tired Eyes,48,Belgian Witbier,Wheat Beers
15799,53485,+44 0779 151 69 48,Brewery,WA7 3EH,53.307430000000004,-2.70047407536642,https://maps.google.com/maps?oi=map&q=Unit+2a+Sutton+Quays+Business+Park%2C+Clifton+Road%2C+Sutton+Weaver%2C+Runcorn%2C+GB2%2C+UK%2C+WA7+3EH,360594,Chapter / Fourpure - Roadside Picnic: A Celery Sour,87,Berliner Weisse,Wheat Beers
15800,53485,+44 0779 151 69 48,Brewery,WA7 3EH,53.307430000000004,-2.70047407536642,https://maps.google.com/maps?oi=map&q=Unit+2a+Sutton+Quays+Business+Park%2C+Clifton+Road%2C+Sutton+Weaver%2C+Runcorn%2C+GB2%2C+UK%2C+WA7+3EH,360593,5. Tired Eyes,48,Belgian Witbier,Wheat Beers
15801,53547,+44 0191 260 0688,Brewery,NE6 1LN,54.9732153880089,-1.58948949204977,https://maps.google.com/maps?oi=map&q=3+Hume+St%2C+Newcastle+Upon+Tyne%2C+GB2%2C+UK%2C+NE6+1LN,361313,The Neverending Pursuit of Hoppiness,116,American IPA,India Pale Ales
15802,53547,+44 0191 260 0688,Brewery,NE6 1LN,54.9732153880089,-1.58948949204977,https://maps.google.com/maps?oi=map&q=3+Hume+St%2C+Newcastle+Upon+Tyne%2C+GB2%2C+UK%2C+NE6+1LN,361313,The Neverending Pursuit of Hoppiness,116,American IPA,India Pale Ales
15803,53548,+44 (773) 6333303,"Brewery, Bar",NE1 3PG,54.965562,-1.620743,https://maps.google.com/maps?oi=map&q=Arch+19%2C+Forth+Street%2C+Newcastle+Upon+Tyne%2C+GB2%2C+UK%2C+NE1+3PG,361312,First Whistle,128,American Amber/ Red Ale,Pale Ales
15804,53548,+44 (773) 6333303,"Brewery, Bar",NE1 3PG,54.965562,-1.620743,https://maps.google.com/maps?oi=map&q=Arch+19%2C+Forth+Street%2C+Newcastle+Upon+Tyne%2C+GB2%2C+UK%2C+NE1+3PG,361310,Errant / Nord Better Off Alone,116,American IPA,India Pale Ales
15805,53548,+44 (773) 6333303,"Brewery, Bar",NE1 3PG,54.965562,-1.620743,https://maps.google.com/maps?oi=map&q=Arch+19%2C+Forth+Street%2C+Newcastle+Upon+Tyne%2C+GB2%2C+UK%2C+NE1+3PG,376000,Kaiju Punch,116,American IPA,India Pale Ales
15806,53548,+44 (773) 6333303,"Brewery, Bar",NE1 3PG,54.965562,-1.620743,https://maps.google.com/maps?oi=map&q=Arch+19%2C+Forth+Street%2C+Newcastle+Upon+Tyne%2C+GB2%2C+UK%2C+NE1+3PG,361311,Shikari,116,American IPA,India Pale Ales
15807,53548,+44 (773) 6333303,"Brewery, Bar",NE1 3PG,54.965562,-1.620743,https://maps.google.com/maps?oi=map&q=Arch+19%2C+Forth+Street%2C+Newcastle+Upon+Tyne%2C+GB2%2C+UK%2C+NE1+3PG,361312,First Whistle,128,American Amber/ Red Ale,Pale Ales
15808,53548,+44 (773) 6333303,"Brewery, Bar",NE1 3PG,54.965562,-1.620743,https://maps.google.com/maps?oi=map&q=Arch+19%2C+Forth+Street%2C+Newcastle+Upon+Tyne%2C+GB2%2C+UK%2C+NE1+3PG,361310,Errant / Nord Better Off Alone,116,American IPA,India Pale Ales
15809,53548,+44 (773) 6333303,"Brewery, Bar",NE1 3PG,54.965562,-1.620743,https://maps.google.com/maps?oi=map&q=Arch+19%2C+Forth+Street%2C+Newcastle+Upon+Tyne%2C+GB2%2C+UK%2C+NE1+3PG,376000,Kaiju Punch,116,American IPA,India Pale Ales
15810,53548,+44 (773) 6333303,"Brewery, Bar",NE1 3PG,54.965562,-1.620743,https://maps.google.com/maps?oi=map&q=Arch+19%2C+Forth+Street%2C+Newcastle+Upon+Tyne%2C+GB2%2C+UK%2C+NE1+3PG,361311,Shikari,116,American IPA,India Pale Ales
15811,53548,+44 (773) 6333303,"Brewery, Bar",NE1 3PG,54.965562,-1.620743,https://maps.google.com/maps?oi=map&q=Arch+19%2C+Forth+Street%2C+Newcastle+Upon+Tyne%2C+GB2%2C+UK%2C+NE1+3PG,361312,First Whistle,128,American Amber/ Red Ale,Pale Ales
15812,53548,+44 (773) 6333303,"Brewery, Bar",NE1 3PG,54.965562,-1.620743,https://maps.google.com/maps?oi=map&q=Arch+19%2C+Forth+Street%2C+Newcastle+Upon+Tyne%2C+GB2%2C+UK%2C+NE1+3PG,361310,Errant / Nord Better Off Alone,116,American IPA,India Pale Ales
